slot,epoch,slice,tenant,load,L,theta,report,report_multiplier,weight,allocation_prbs,throughput_mbps,latency_ms,cqi,snr_db,ber,demand_prbs,binding,sla_violation,wasted_prbs
163,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.4030218,6.988576986150575,10.0,12.799723412027351,3.3488370227294015e-10,1.5729932771456403,0,0,0.0
164,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,1,0.6676538399999999,2.5062456854495254,13.0,18.73719980707004,1.0940388052930073e-34,2.1889200608245307,0,1,0.0
164,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,4.00592304,0.13079372624611005,13.0,20.431977550957328,2.854224750651006e-50,5.591672225096523,0,0,0.40832777490347727
164,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,2,0.8060436,2.7589824746669285,10.0,12.984059269650922,1.4365362647360715e-10,7.979482910097992,0,0,0.0
165,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,1,0.6676538399999999,3.116809812278849,13.0,19.1991593090365,2.3540426559057673e-38,3.4347366697737627,0,1,0.0
165,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,4.00592304,0.10974739849246458,13.0,20.22588782397096,4.88607134340907e-48,6.376434582573182,0,0,0.0
165,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,2,0.8060436,1.7975555941388508,10.0,12.97093480311827,1.527547481235584e-10,6.508870873281273,0,0,0.0
166,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,2,1.3353076799999999,0.5859791450000256,13.0,18.74183465043187,1.0095581797886069e-34,4.045300796603087,0,0,0.0
166,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,4.00592304,0.3581709078207999,13.0,18.8972030779454,6.49380957832003e-36,6.250156616051311,0,0,0.0
166,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,2,0.8060436,0.913149660703362,10.0,12.447870372211334,1.533191531602765e-09,4.586017112225119,0,0,0.0
167,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,1,0.57597948,1.7220047491699113,12.0,18.419001374515844,2.2325006139902352e-32,2.2869811385887053,0,0,0.0
167,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,4.00592304,0.1703019045795304,13.0,18.700130782748754,2.0741633904424637e-34,7.740697672021322,0,0,0.0
167,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.4030218,0.8399359890236717,10.0,11.885331341829563,1.3781816517896565e-08,2.8172052453541414,0,0,0.0
168,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,1,0.57597948,2.7406611388069595,12.0,18.66279021555517,3.92931337506423e-34,2.650495733494149,0,1,0.0
168,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,3.45587688,0.10773429057635853,12.0,17.461851489765582,2.3168750247451095e-26,6.776117760050342,0,0,0.0
168,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.4030218,1.429372349417037,10.0,11.873526488165906,1.4389994761885248e-08,1.830841912971089,0,0,0.0
169,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,1,0.57597948,3.2526929702716147,12.0,18.11963936025611,2.363909635354206e-30,3.669152123131197,0,1,0.0
169,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,2.2152639956657976,0.0,12.0,16.968498405188758,9.743977421539942e-24,6.238077968554674,0,0,0.0
169,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.4030218,0.5082726989737302,10.0,12.479651215085923,1.342892075069119e-09,2.4202782733644543,0,0,0.0
170,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,1,0.6676538399999999,3.3095674387150718,13.0,18.964938472660144,1.9036196433789307e-36,3.734562474329747,0,1,0.0
170,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,2.8955886834820412,0.0,12.0,17.08717843900779,2.4224882274304905e-24,5.591672225096523,0,0,0.40832777490347727
170,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.35516987999999994,0.05892893948549937,9.0,11.638872651084153,3.317094872890043e-08,1.567658034884445,0,0,0.0
171,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,2,1.15195896,1.4713929418059135,12.0,18.66464605422581,3.806992560758066e-34,4.764817599982633,0,0,0.0
171,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,3.45587688,0.05238155275346253,12.0,18.342893356871585,7.529815029302482e-32,5.591672225096523,0,0,0.40832777490347727
171,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.35516987999999994,0.21962833693469425,9.0,11.217213030699009,1.3384255891041693e-07,1.0498348634329167,0,0,0.0
172,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,1,0.57597948,3.279278592269621,12.0,18.38088741193189,4.1148343061255334e-32,3.871276867936065,0,1,0.0
172,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,3.636153774146907,0.0,13.0,19.237994396306416,1.1104352287720093e-38,5.8628070351639545,0,0,0.13719296483604548
172,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.27890807575055754,0.0,9.0,11.359877694719758,8.471531183461027e-08,1.2105342608821115,0,0,0.0
173,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,2,1.15195896,1.0087345717674794,12.0,18.610390166863773,9.543789483260247e-34,4.207769576593859,0,0,0.0
173,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,2.581609702959199,0.0,12.0,18.025580555196004,9.588521169757052e-30,5.591672225096523,0,0,0.40832777490347727
173,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.1734871606660573,0.0,8.0,10.214681201350437,2.2803087210573596e-06,0.9909059239474172,0,0,0.009094076052582833
174,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,1,0.6676538399999999,1.6266970757588146,13.0,19.14455317876596,6.695387523223735e-38,2.6689450319027115,0,0,0.0
174,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,4.00592304,0.25026714967040253,13.0,19.053200277778913,3.7381327700294633e-37,5.591672225096523,0,0,0.40832777490347727
174,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.28252116,0.00588640825197881,8.0,9.79638885275913,6.254535868749658e-06,0.9909059239474172,0,0,0.009094076052582833
175,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,1,0.6676538399999999,1.4135765518397676,13.0,18.955727720006976,2.251818882977713e-36,2.555188060083052,0,0,0.0
175,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,4.00592304,0.11602751313743175,13.0,18.859353484814786,1.278526542333019e-35,7.0932751231189375,0,0,0.0
175,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.35516987999999994,0.8429991490136804,9.0,10.593656958706731,8.402387886877157e-07,0.9955882885881988,0,0,0.004411711411801189
176,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,1,0.57597948,1.25057766234038,12.0,18.523148244590136,4.0853492293286e-33,2.5670559779413367,0,0,0.0
176,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,3.903230995737236,0.0,13.0,18.883341909515067,8.327989536682244e-36,6.287837303921114,0,0,0.0
176,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.35516987999999994,1.2944921748568623,9.0,11.62893777678026,3.433191832389949e-08,1.8339050729610977,0,0,0.0
177,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,1,0.6676538399999999,0.48087668073771267,13.0,18.771620475167577,6.011078139741025e-35,2.0073540545260466,0,0,0.0
177,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,4.00592304,0.11388093293537868,13.0,18.7687541933289,6.319577891934281e-35,5.591672225096523,0,0,0.40832777490347727
177,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.4030218,0.679540080363372,10.0,12.138487448920612,5.3083366296076215e-09,2.1316993758273175,0,0,0.0
178,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,1,0.57597948,1.1491265243042723,12.0,18.456305097858806,1.2207463717495333e-32,1.4859052214789845,0,0,0.0
178,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,3.45587688,0.1796193169502311,12.0,18.008968654931877,1.224056357681443e-29,6.383711297499811,0,0,0.0
178,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.4030218,0.9546579544405662,10.0,12.156835522959629,4.943158051522762e-09,1.6704460043107892,0,0,0.0
179,5,URLLC,0,0.45,30,0.9284909843242375,0.9284909843242375,1.0,3.495015910488029,1,0.6676538399999999,1.023274809088506,13.0,18.930577405170336,3.555934879250249e-36,1.9198329916179904,0,0,0.0
179,5,eMBB,1,0.45,30,5.591672225096523,5.591672225096523,1.0,1.8861315113246202,6,4.00592304,0.08152434514044557,13.0,18.82887858569645,2.1965987435207034e-35,6.521408875229017,0,0,0.0
179,5,mMTC,2,0.45,30,0.9909059239474172,0.9909059239474172,1.0,0.5950884972030345,1,0.4030218,0.7138469171638944,10.0,12.346430648135277,2.3258500237473853e-09,1.9455638783879834,0,0,0.0
180,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,1.2434645776800473,13.0,19.492245549227277,6.853128779188342e-41,1.7986973594003377,0,0,0.0
180,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,3.976652154989101,0.0,12.0,18.61514526830697,8.809214272378172e-34,7.945389702515574,0,0,0.05461029748442581
180,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.3211857985590893,0.0,10.0,12.928028141220642,1.8649331885371112e-10,1.6206863392102795,0,0,0.0
181,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,1.0484050438499297,13.0,18.98548607722503,1.3070095120340913e-36,2.018887127991879,0,0,0.0
181,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,3.8602437554428506,0.0,13.0,18.88652472051569,7.866147920149061e-36,7.378389898079793,0,0,0.6216101019202069
181,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.09632307599764962,0.0,10.0,12.52420066753163,1.1134412306948004e-09,0.9068394220463849,0,0,0.0931605779536151
182,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,0.5976930826754179,13.0,18.969224320558503,1.760280542114688e-36,1.8238275941617612,0,0,0.0
182,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.416306627664656,0.0,12.0,18.486852964037936,7.41765951746731e-33,7.378389898079793,0,0,0.6216101019202069
182,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.10692698784409875,0.0,10.0,12.66687586671673,6.032669518240384e-10,0.9068394220463849,0,0,0.0931605779536151
183,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.57597948,1.3317921191642434,12.0,18.472964970285933,9.307166692840224e-33,1.468245985253785,0,0,0.0
183,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.60783584,0.023880549695934117,12.0,17.947607411588628,2.9926655301175425e-29,7.378389898079793,0,0,0.6216101019202069
183,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.12199813494717401,0.0,10.0,12.682500060278208,5.634315810295869e-10,0.9068394220463849,0,0,0.0931605779536151
184,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.57597948,0.877146844980842,12.0,18.519622997877544,4.3299520524983286e-33,2.107214669476075,0,0,0.0
184,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.60783584,0.13606047807786162,12.0,17.57896908798059,4.982219883615309e-27,7.569434295647266,0,0,0.430565704352734
184,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.4030218,7.190579198593142,10.0,12.998017207556309,1.345419323475918e-10,0.9068394220463849,0,0,0.0931605779536151
185,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.57597948,0.5152675862297452,12.0,18.675178046313512,3.180728703794184e-34,1.6525693952926737,0,0,0.0
185,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.60783584,0.015375055502973882,12.0,18.173144539373443,1.0515367204961271e-30,8.466873722702687,0,0,0.0
185,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,3,1.2090653999999998,2.8187090454525086,10.0,12.999181299077144,1.3380740396145504e-10,8.097418620639527,0,0,0.0
186,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.57597948,0.6315074339937835,12.0,18.502654403360214,5.7247560989812135e-33,1.2906901365415768,0,0,0.0
186,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,3.77218058029472,0.0,13.0,18.71453585992081,1.6186959133462647e-34,7.484501370139315,0,0,0.5154986298606854
186,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,3,1.2090653999999998,1.9574004023478502,10.0,12.87838192390189,2.3437245620308267e-10,9.36296655840391,0,0,0.0
187,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.57597948,2.2252750420413165,12.0,18.600311067887024,1.1306410094822703e-33,1.4069299843056151,0,1,0.0
187,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,3.757478630362969,0.0,12.0,18.33290435103246,8.818659799699579e-32,7.378389898079793,0,0,0.6216101019202069
187,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,2,0.9807429599999999,5.4822646195928915,11.0,14.16635144876237,2.507129531032228e-13,5.733027724075827,0,0,0.0
188,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,1.3523565049037485,13.0,18.849054234886616,1.5357737831249837e-35,2.695149038475123,0,0,0.0
188,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.141310821123163,0.0,12.0,18.18428775840365,8.871822390484729e-31,7.378389898079793,0,0,0.6216101019202069
188,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,4,1.6120872,2.4277777190261465,10.0,13.539071652884113,8.990890605281756e-12,14.247786315050202,0,0,0.0
189,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,1.20112413211208,13.0,18.94471370872808,2.7514885995603447e-36,2.1277790552155804,0,0,0.0
189,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.560668471019423,0.0,12.0,17.9164129865701,4.6920254176439025e-29,7.378389898079793,0,0,0.6216101019202069
189,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,3,1.4711144399999998,1.707045445443216,11.0,14.685996904093653,8.576782221552212e-15,8.8881139147784,0,0,0.0
190,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,0.8391641514631653,13.0,19.071956307538006,2.6337913691445473e-37,1.9765466824239117,0,0,0.0
190,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,3.476901652812775,0.0,12.0,18.657802954502692,4.27757243793605e-34,7.378389898079793,0,0,0.6216101019202069
190,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,2,0.9807429599999999,1.7456096841433097,11.0,14.546735452962801,2.2041111098533475e-14,6.027975758376032,0,0,0.0
191,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,1.595297046890195,13.0,19.165987314728813,4.4489944470965185e-38,1.6145867017749969,0,0,0.0
191,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.60783584,0.07653520801954668,12.0,18.634348639764752,6.369106882434875e-34,7.378389898079793,0,0,0.6216101019202069
191,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,2,0.8060436,1.310655759741233,10.0,13.390712307337214,1.951623947652698e-11,5.154734718606954,0,0,0.0
192,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,1.9296485545237203,13.0,19.47670407565804,9.433585294880582e-41,2.3707195972020267,0,0,0.0
192,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,5.2307302393853705,0.0,13.0,19.232805700566082,1.2281759186349834e-38,7.906600257110039,0,0,0.09339974288996089
192,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.4030218,1.6627503540491575,10.0,12.764860125011415,3.9148579150628553e-10,3.528150941528851,0,0,0.0
193,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,2.345420516061952,13.0,19.25756054386142,7.585456110691492e-39,2.705071104835552,0,1,0.0
193,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,5.289370331476106,0.0,13.0,18.86111882980452,1.238922239865633e-35,7.378389898079793,0,0,0.6216101019202069
193,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.4030218,1.0129667130092916,10.0,12.079757830743262,6.655587629332496e-09,2.5695897760955426,0,0,0.0
194,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,1.919340220567092,13.0,19.863472174719575,2.3420820145793143e-44,3.120843066373784,0,0,0.0
194,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,3.370989665982418,0.0,13.0,19.198019711747328,2.4062808891401486e-38,7.378389898079793,0,0,0.6216101019202069
194,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.35516987999999994,0.5392908275073446,9.0,11.669851637592505,2.978227029973361e-08,2.0562828039488372,0,0,0.0
195,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,1.3241692226658128,13.0,19.750176957677162,2.8767513277190075e-43,2.6947627708789237,0,0,0.0
195,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,3.763591398917364,0.0,13.0,19.728089132780017,4.6558277912184214e-43,7.378389898079793,0,0,0.6216101019202069
195,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.23735050280614314,0.0,10.0,11.869634953908669,1.459594442470154e-08,1.3820987218929048,0,0,0.0
196,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,2.4380817809247186,13.0,20.11578559109139,6.912574391600421e-47,2.0995917729776448,0,1,0.0
196,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,3.65450488765265,0.0,12.0,18.687860954597642,2.560237746781736e-34,7.378389898079793,0,0,0.6216101019202069
196,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.35516987999999994,0.7710008912680045,9.0,11.182408486787459,1.4931440047628475e-07,0.9068394220463849,0,0,0.0931605779536151
197,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,3.3664594784394737,13.0,20.0811349322285,1.5696717016824775e-46,3.21350433123655,0,1,0.0
197,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.550127961127086,0.0,13.0,18.94798186188619,2.5927771919881996e-36,7.378389898079793,0,0,0.6216101019202069
197,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.27463622097782564,0.0,9.0,10.885218393910685,3.6737460319466057e-07,1.677840313314389,0,0,0.0
198,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,2,1.3353076799999999,1.2059319426730626,13.0,20.8561609707679,3.2550155734885544e-55,4.141882028751305,0,0,0.0
198,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,3.8350079250700873,0.0,12.0,18.618042036748598,8.389357368454954e-34,7.378389898079793,0,0,0.6216101019202069
198,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.07979978720681126,0.0,9.0,11.144255745138057,1.681736096861858e-07,0.9068394220463849,0,0,0.0931605779536151
199,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,4.650961778741418,13.0,20.1966892907547,9.929986418137974e-48,3.1872864356579567,0,1,0.0
199,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.48237970916069,0.0,12.0,18.28624462916912,1.8359402148821752e-31,7.378389898079793,0,0,0.6216101019202069
199,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.32835444473799524,0.0,9.0,10.769604161122805,5.133007152841281e-07,0.9068394220463849,0,0,0.0931605779536151
200,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,2,1.3353076799999999,1.6339292945496402,13.0,19.573938854608336,1.2536498322025205e-41,5.42638432905325,0,0,0.0
200,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.60783584,0.20478410237546513,12.0,17.823276962546533,1.7630044757235466e-28,7.378389898079793,0,0,0.6216101019202069
200,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.01484441324910209,0.0,9.0,11.483356100362393,5.634625228871322e-08,0.9068394220463849,0,0,0.0931605779536151
201,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,2,1.3353076799999999,0.895173297838307,13.0,19.244546127248185,9.775842160395452e-39,4.0432811394111114,0,0,0.0
201,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.60783584,0.1591861208167733,12.0,17.9752516635672,2.003621728569538e-29,9.016662717083515,0,0,0.0
201,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.35516987999999994,0.10275157206018326,9.0,10.813782357730275,4.521730544711602e-07,0.9068394220463849,0,0,0.0931605779536151
202,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,1.0823243117162376,13.0,19.259443850429527,7.311584734474861e-39,2.5657691459884457,0,0,0.0
202,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,3.560047219377427,0.0,12.0,17.435778057048086,3.244051958810313e-26,8.651878864613979,0,0,0.0
202,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.12382245794924351,0.0,9.0,10.720414249688307,5.902737125230087e-07,1.0095909941065682,0,0,0.0
203,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6676538399999999,0.17725534120448594,13.0,19.152325714962878,5.774382207671896e-38,1.857746862028069,0,0,0.0
203,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.60783584,0.08908782785771853,12.0,17.357599166668322,8.794920129475169e-26,7.378389898079793,0,0,0.6216101019202069
203,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.03325999036875469,0.0,9.0,10.966127181077782,2.892063710385589e-07,0.9068394220463849,0,0,0.0931605779536151
204,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.5334229781473929,0.0,13.0,19.208181592554602,1.9781577752927955e-38,0.9526778915163177,0,0,0.047322108483682346
204,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.60783584,0.11169470938946754,12.0,17.439545359820556,3.0904342403774155e-26,8.09109252094154,0,0,0.0
204,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,1,0.35516987999999994,7.047795367475337,9.0,11.478698439092783,5.723137235491403e-08,0.9068394220463849,0,0,0.0931605779536151
205,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.6530395416274216,0.0,13.0,19.110731887792813,1.270903424481372e-37,0.7754225503118317,0,0,0.22457744968816828
205,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,4.60783584,0.027233501716379366,12.0,18.544342002022905,2.8772196996976994e-33,8.271947573195533,0,0,0.0
205,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,2,0.7103397599999999,2.6528304691338085,9.0,10.604685796846796,8.151375421476082e-07,7.954634789521722,0,0,0.0
206,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.12644267375816257,0.0,13.0,19.37058887502407,8.113671773533419e-40,0.7754225503118317,0,0,0.22457744968816828
206,6,eMBB,1,0.45,30,7.378389898079793,7.378389898079793,1.0,1.7166897240806196,8,3.9922827808251524,0.0,12.0,18.271385930525465,2.315043544551074e-31,7.596257911810828,0,0,0.4037420881891718
206,6,mMTC,2,0.45,30,0.9068394220463849,0.9068394220463849,1.0,0.8433916236206301,2,0.7103397599999999,2.4689064815940216,9.0,10.738106299747178,5.614415131916764e-07,6.212500360314001,0,0,0.0
207,6,URLLC,0,0.45,30,0.7754225503118317,0.7754225503118317,1.0,5.789982969964867,1,0.13357782151174788,0.0,13.0,19.419769207230395,3.0124237011386365e-40,0.7754225503118317,0,0,0.22457744968816828
